Order_ID,Order_Date,Shipping_Date,Aging,Ship_Mode,Product_Category,Product
EL-1941-79437,2017-01-19,2017-02-04,16,First Class,Electronics,Apple Laptop
HF-1992-46004,2020-05-23,2020-06-01,9,First Class,Home & Furniture,Dining Tables
FA-1927-88070,2010-11-17,2010-11-24,7,First Class,Fashion,Sports Wear
FA-1901-85033,2021-10-29,2021-11-11,13,First Class,Fashion,Running Shoes
AU-1902-56194,2010-01-05,2010-01-16,11,First Class,Auto & Accessories,Car & Bike Care
EL-1956-68184,2020-04-15,2020-04-29,14,First Class,Electronics,Fans
HF-1974-01046,2011-08-16,2011-09-10,25,First Class,Home & Furniture,Dinner Crockery
HF-1998-76508,2018-11-22,2018-12-03,11,Standard Class,Home & Furniture,Bed Sheets
EL-1910-15970,2021-01-13,2021-01-31,18,Standard Class,Electronics,Watch
FA-1993-16441,2021-08-03,2021-08-31,28,First Class,Fashion,Casual Shoes
EL-2001-98636,2017-01-09,2017-01-20,11,Standard Class,Electronics,Samsung Mobile
FA-1988-94868,2021-05-03,2021-05-07,4,Standard Class,Fashion,Casual Shoes
AU-1959-07037,2021-05-01,2021-05-16,15,Standard Class,Auto & Accessories,Car Speakers
AU-1930-39436,2015-04-30,2015-05-26,26,Standard Class,Auto & Accessories,Car Body Covers
EL-1957-38590,2011-07-16,2011-07-25,9,Standard Class,Electronics,Tablet
AU-2009-79637,2010-01-02,2010-01-10,8,Standard Class,Auto & Accessories,Tyre
HF-1915-84490,2017-04-24,2017-05-03,9,First Class,Home & Furniture,Bed Sheets
HF-1994-86294,2022-03-28,2022-04-12,15,First Class,Home & Furniture,Beds
EL-1931-83799,2017-04-05,2017-04-09,4,Standard Class,Electronics,Iron
AU-1931-77525,2014-09-14,2014-10-12,28,First Class,Auto & Accessories,Car Media Players
FA-2008-90117,2016-10-12,2016-10-19,7,First Class,Fashion,Sports Wear
AU-2012-95068,2022-03-02,2022-03-26,24,First Class,Auto & Accessories,Car Body Covers
HF-2018-49679,2015-11-17,2015-12-09,22,First Class,Home & Furniture,Dinner Crockery
AU-1999-74913,2015-06-14,2015-07-06,22,First Class,Auto & Accessories,Car & Bike Care
HF-1911-53065,2016-02-16,2016-03-08,21,Standard Class,Home & Furniture,Sofas
HF-1947-92938,2022-04-28,2022-05-26,28,First Class,Home & Furniture,Curtains
FA-2005-70441,2020-08-04,2020-08-08,4,Standard Class,Fashion,Running Shoes
AU-1961-39452,2011-01-11,2011-02-06,26,First Class,Auto & Accessories,Car Media Players
EL-1994-60082,2021-06-05,2021-06-23,18,First Class,Electronics,Keyboard
AU-2007-84495,2013-02-19,2013-03-11,20,Standard Class,Auto & Accessories,Car Body Covers
FA-2011-98765,2015-04-04,2015-04-23,19,Standard Class,Fashion,Casual Shoes
EL-1931-56508,2023-09-08,2023-09-15,7,First Class,Electronics,Mixer/Juicer
EL-1984-83635,2016-12-13,2017-01-06,24,First Class,Electronics,LCD
HF-1911-67768,2021-09-24,2021-10-08,14,Standard Class,Home & Furniture,Dinner Crockery
FA-1966-35998,2014-09-11,2014-10-01,20,First Class,Fashion,Suits
AU-1901-98504,2019-09-02,2019-10-02,30,Standard Class,Auto & Accessories,Tyre
AU-1928-01609,2016-05-15,2016-05-21,6,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
FA-1900-93985,2019-10-26,2019-11-22,27,First Class,Fashion,Casual Shoes
AU-1967-13066,2016-07-21,2016-08-15,25,Standard Class,Auto & Accessories,Car Media Players
AU-2000-36428,2014-12-29,2015-01-02,4,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
EL-1934-51434,2013-06-09,2013-07-08,29,Standard Class,Electronics,Mixer/Juicer
EL-2010-15220,2017-03-20,2017-04-03,14,Standard Class,Electronics,Keyboard
FA-1910-19929,2016-07-31,2016-08-14,14,First Class,Fashion,Sneakers
EL-1921-92249,2020-05-07,2020-05-31,24,Standard Class,Electronics,Apple Laptop
HF-1995-74794,2015-08-11,2015-08-18,7,Standard Class,Home & Furniture,Curtains
EL-1972-56852,2022-10-30,2022-11-17,18,Standard Class,Electronics,Fans
HF-1924-12217,2010-06-30,2010-07-06,6,Standard Class,Home & Furniture,Dining Tables
AU-1999-47785,2019-11-24,2019-11-25,1,First Class,Auto & Accessories,Car Body Covers
EL-2009-33511,2020-01-19,2020-01-27,8,Standard Class,Electronics,Watch
HF-1902-90872,2016-08-14,2016-09-11,28,First Class,Home & Furniture,Sofas
AU-1972-40764,2015-07-09,2015-07-11,2,Standard Class,Auto & Accessories,Car Media Players
AU-1938-64450,2011-08-24,2011-09-23,30,Standard Class,Auto & Accessories,Car Media Players
HF-2004-98078,2011-03-19,2011-03-21,2,Standard Class,Home & Furniture,Shoe Rack
AU-1978-40202,2013-06-05,2013-06-08,3,First Class,Auto & Accessories,Tyre
FA-1980-78077,2011-02-23,2011-03-13,18,First Class,Fashion,Running Shoes
FA-1975-72134,2019-03-17,2019-03-31,14,First Class,Fashion,Sports Wear
FA-1938-57726,2022-03-09,2022-03-22,13,Standard Class,Fashion,T-Shirts
FA-1960-31389,2021-02-16,2021-03-05,17,First Class,Fashion,Formal Shoes
FA-1927-00603,2014-11-17,2014-11-21,4,First Class,Fashion,Sports Wear
FA-1921-19160,2010-12-18,2010-12-21,3,First Class,Fashion,T-Shirts
AU-1946-72798,2019-10-20,2019-11-06,17,Standard Class,Auto & Accessories,Car & Bike Care
EL-1917-76011,2023-02-22,2023-02-25,3,Standard Class,Electronics,LCD
HF-1953-09593,2011-01-03,2011-01-05,2,First Class,Home & Furniture,Umbrella
FA-1964-06007,2011-06-29,2011-07-24,25,Standard Class,Fashion,Sports Wear
FA-1903-96247,2011-12-15,2011-12-19,4,Standard Class,Fashion,Running Shoes
EL-1938-57723,2014-02-25,2014-03-04,7,Standard Class,Electronics,Samsung Mobile
HF-1941-11906,2015-04-25,2015-05-23,28,First Class,Home & Furniture,Curtains
HF-2022-72548,2018-05-30,2018-06-23,24,First Class,Home & Furniture,Umbrella
EL-2021-41268,2021-02-01,2021-02-05,4,First Class,Electronics,Tablet
FA-1929-49810,2018-04-14,2018-05-06,22,Standard Class,Fashion,Sneakers
AU-1937-90191,2015-01-23,2015-02-07,15,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
AU-2008-92762,2020-05-09,2020-05-24,15,First Class,Auto & Accessories,Car Mat
EL-1958-30185,2012-07-24,2012-07-31,7,First Class,Electronics,Fans
HF-1935-38061,2014-04-10,2014-05-01,21,Standard Class,Home & Furniture,Towels
FA-2008-42762,2010-02-28,2010-03-10,10,Standard Class,Fashion,T-Shirts
FA-1948-32075,2018-10-26,2018-11-22,27,Standard Class,Fashion,Formal Shoes
EL-1913-63557,2018-12-10,2019-01-05,26,First Class,Electronics,LCD
FA-1951-03555,2015-05-30,2015-06-12,13,First Class,Fashion,Suits
HF-1930-78373,2011-10-01,2011-10-11,10,Standard Class,Home & Furniture,Umbrella
EL-1979-84581,2015-10-27,2015-11-13,17,First Class,Electronics,Fans
AU-2008-49897,2017-02-01,2017-02-07,6,Standard Class,Auto & Accessories,Car Mat
FA-1926-60676,2023-01-06,2023-02-04,29,First Class,Fashion,T-Shirts
HF-2017-94333,2010-01-12,2010-02-06,25,First Class,Home & Furniture,Umbrella
EL-2010-53473,2021-03-20,2021-04-07,18,First Class,Electronics,LED
AU-1934-00646,2021-12-18,2021-12-27,9,First Class,Auto & Accessories,Car Mat
HF-1946-38143,2018-10-05,2018-10-28,23,First Class,Home & Furniture,Dinner Crockery
HF-1914-82037,2014-04-11,2014-04-27,16,Standard Class,Home & Furniture,Dining Tables
AU-1987-28487,2015-05-07,2015-05-30,23,Standard Class,Auto & Accessories,Car & Bike Care
FA-1945-07775,2019-03-01,2019-03-16,15,Standard Class,Fashion,T-Shirts
HF-1978-07283,2017-06-20,2017-06-29,9,Standard Class,Home & Furniture,Bed Sheets
AU-1952-07528,2012-02-29,2012-03-16,16,First Class,Auto & Accessories,Car Body Covers
AU-2020-65817,2015-07-20,2015-07-25,5,First Class,Auto & Accessories,Car & Bike Care
FA-1939-13654,2017-10-04,2017-11-03,30,Standard Class,Fashion,Formal Shoes
EL-2004-62851,2021-03-04,2021-03-12,8,First Class,Electronics,Samsung Mobile
FA-2022-38140,2012-10-20,2012-11-17,28,First Class,Fashion,Running Shoes
FA-2020-66478,2021-05-26,2021-06-06,11,First Class,Fashion,Formal Shoes
AU-1986-13151,2018-06-03,2018-06-07,4,First Class,Auto & Accessories,Car Media Players
HF-1988-74139,2012-03-23,2012-04-06,14,Standard Class,Home & Furniture,Curtains
HF-1977-81878,2014-05-28,2014-06-05,8,Standard Class,Home & Furniture,Dinner Crockery
EL-2000-01902,2016-05-11,2016-06-02,22,First Class,Electronics,Mixer/Juicer
EL-1922-71858,2010-02-09,2010-02-11,2,Standard Class,Electronics,LCD
EL-2019-69496,2022-10-11,2022-10-25,14,Standard Class,Electronics,Mixer/Juicer
AU-1945-49086,2022-12-11,2022-12-17,6,First Class,Auto & Accessories,Tyre
FA-2003-74721,2017-05-27,2017-06-18,22,First Class,Fashion,Shirts
HF-1940-66128,2015-07-15,2015-07-17,2,Standard Class,Home & Furniture,Bed Sheets
HF-1915-57237,2010-07-17,2010-07-27,10,First Class,Home & Furniture,Bed Sheets
HF-1976-60386,2010-01-27,2010-02-05,9,First Class,Home & Furniture,Shoe Rack
EL-1900-16690,2012-02-10,2012-02-14,4,First Class,Electronics,Apple Laptop
FA-1949-48891,2014-09-09,2014-09-15,6,First Class,Fashion,Sports Wear
FA-1913-08264,2018-03-28,2018-04-13,16,First Class,Fashion,Suits
HF-1987-51614,2023-09-07,2023-09-13,6,First Class,Home & Furniture,Dinner Crockery
EL-1925-04477,2014-06-17,2014-07-17,30,First Class,Electronics,Iron
HF-1911-27193,2022-01-27,2022-02-08,12,First Class,Home & Furniture,Sofas
HF-2003-60510,2022-11-10,2022-11-20,10,First Class,Home & Furniture,Dining Tables
HF-1967-50349,2019-07-23,2019-08-18,26,First Class,Home & Furniture,Shoe Rack
HF-1955-87960,2015-01-04,2015-02-03,30,First Class,Home & Furniture,Shoe Rack
HF-1971-51168,2022-04-02,2022-04-07,5,Standard Class,Home & Furniture,Sofas
HF-1964-53160,2019-07-19,2019-07-29,10,First Class,Home & Furniture,Curtains
FA-1957-68944,2021-01-02,2021-01-20,18,Standard Class,Fashion,Sports Wear
AU-1962-31532,2016-05-06,2016-05-26,20,Standard Class,Auto & Accessories,Car Media Players
EL-1935-78365,2014-06-04,2014-07-04,30,First Class,Electronics,Keyboard
HF-1944-30053,2011-04-06,2011-04-11,5,Standard Class,Home & Furniture,Dinner Crockery
AU-1936-43568,2011-09-30,2011-10-16,16,Standard Class,Auto & Accessories,Car Speakers
AU-1990-61583,2012-03-22,2012-04-19,28,First Class,Auto & Accessories,Bike Tyres
FA-1901-89552,2014-03-24,2014-04-14,21,Standard Class,Fashion,Sneakers
FA-2006-06744,2013-10-03,2013-10-05,2,Standard Class,Fashion,Sneakers
HF-2021-24003,2013-01-09,2013-01-21,12,Standard Class,Home & Furniture,Curtains
FA-1906-98197,2011-08-28,2011-09-24,27,Standard Class,Fashion,Casual Shoes
AU-1980-96578,2010-02-02,2010-02-21,19,Standard Class,Auto & Accessories,Car Mat
HF-2020-93132,2015-12-12,2016-01-02,21,First Class,Home & Furniture,Bed Sheets
FA-1953-14148,2022-10-23,2022-11-13,21,First Class,Fashion,Suits
AU-2021-09326,2018-09-27,2018-10-07,10,First Class,Auto & Accessories,Car Speakers
EL-1915-01745,2010-06-05,2010-06-27,22,Standard Class,Electronics,Keyboard
AU-1940-90603,2013-05-03,2013-05-15,12,First Class,Auto & Accessories,Car Speakers
FA-2000-39225,2017-08-30,2017-09-05,6,First Class,Fashion,Suits
HF-1928-01243,2022-05-28,2022-06-14,17,Standard Class,Home & Furniture,Dinner Crockery
AU-1949-72652,2019-07-08,2019-07-18,10,Standard Class,Auto & Accessories,Car Seat Covers
FA-1984-43835,2011-06-01,2011-06-02,1,Standard Class,Fashion,T-Shirts
EL-2022-68317,2010-05-23,2010-05-24,1,Standard Class,Electronics,Apple Laptop
AU-1983-21625,2012-05-15,2012-06-14,30,First Class,Auto & Accessories,Car Media Players
EL-2024-00127,2019-01-06,2019-01-15,9,Standard Class,Electronics,Tablet
AU-1941-87697,2013-08-28,2013-09-06,9,First Class,Auto & Accessories,Car Body Covers
FA-1940-84512,2015-05-27,2015-06-18,22,Standard Class,Fashion,Casual Shoes
EL-1972-97881,2023-04-16,2023-04-20,4,Standard Class,Electronics,Fans
FA-2008-40016,2014-06-18,2014-06-21,3,First Class,Fashion,Formal Shoes
AU-1979-43537,2011-03-23,2011-04-08,16,First Class,Auto & Accessories,Car Speakers
HF-1902-46744,2018-09-19,2018-09-23,4,Standard Class,Home & Furniture,Beds
FA-2021-32296,2015-11-14,2015-11-17,3,First Class,Fashion,Suits
EL-1909-52571,2012-07-18,2012-08-01,14,First Class,Electronics,Iron
HF-1937-44563,2013-06-30,2013-07-06,6,First Class,Home & Furniture,Dinner Crockery
EL-1936-29190,2010-07-12,2010-07-16,4,Standard Class,Electronics,Apple Laptop
FA-2001-82259,2019-04-06,2019-04-21,15,Standard Class,Fashion,Suits
HF-2006-18288,2013-05-31,2013-06-06,6,Standard Class,Home & Furniture,Dinner Crockery
EL-1931-87305,2013-09-22,2013-10-04,12,First Class,Electronics,Tablet
FA-1969-28661,2014-12-07,2014-12-29,22,First Class,Fashion,Shirts
AU-2017-34404,2012-02-01,2012-02-10,9,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
FA-1913-33839,2018-04-30,2018-05-04,4,Standard Class,Fashion,Shirts
FA-1943-47634,2019-11-09,2019-11-27,18,First Class,Fashion,Sports Wear
EL-1961-55369,2015-10-20,2015-10-23,3,First Class,Electronics,Samsung Mobile
AU-1994-91015,2011-11-15,2011-11-24,9,Standard Class,Auto & Accessories,Car Mat
HF-1960-67771,2021-09-02,2021-09-25,23,Standard Class,Home & Furniture,Bed Sheets
HF-2011-41501,2010-12-18,2011-01-02,15,First Class,Home & Furniture,Umbrella
EL-1985-18814,2012-06-29,2012-07-16,17,Standard Class,Electronics,Fans
EL-1927-51612,2015-12-28,2016-01-03,6,Standard Class,Electronics,Apple Laptop
FA-2008-33027,2017-01-12,2017-02-06,25,Standard Class,Fashion,Suits
FA-1930-08760,2012-05-02,2012-05-24,22,Standard Class,Fashion,T-Shirts
EL-1948-92495,2020-04-16,2020-04-28,12,First Class,Electronics,Mouse
EL-1915-47885,2023-07-24,2023-08-04,11,Standard Class,Electronics,Iron
AU-1938-01652,2019-08-06,2019-08-14,8,First Class,Auto & Accessories,Tyre
FA-2002-84621,2017-10-05,2017-10-09,4,Standard Class,Fashion,Casual Shoes
AU-1907-19449,2014-05-31,2014-06-14,14,Standard Class,Auto & Accessories,Car Seat Covers
AU-2000-53322,2015-12-24,2016-01-21,28,Standard Class,Auto & Accessories,Car Speakers
HF-2019-41491,2012-07-02,2012-07-15,13,First Class,Home & Furniture,Beds
EL-1980-32944,2012-03-12,2012-04-01,20,First Class,Electronics,LCD
HF-2010-67387,2022-04-20,2022-05-08,18,Standard Class,Home & Furniture,Bed Sheets
EL-1920-62419,2022-10-02,2022-10-26,24,Standard Class,Electronics,Mixer/Juicer
FA-1908-28886,2018-04-17,2018-05-14,27,First Class,Fashion,Shirts
EL-2006-32855,2015-12-08,2015-12-24,16,First Class,Electronics,Fans
AU-2016-35403,2018-05-10,2018-06-09,30,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
AU-1907-40520,2020-06-18,2020-07-06,18,First Class,Auto & Accessories,Car Media Players
AU-1930-09485,2011-06-01,2011-06-09,8,First Class,Auto & Accessories,Bike Tyres
EL-1918-70768,2018-03-25,2018-03-31,6,Standard Class,Electronics,Keyboard
AU-1938-51294,2011-06-01,2011-06-13,12,First Class,Auto & Accessories,Car Body Covers
FA-1925-41008,2016-06-21,2016-07-03,12,Standard Class,Fashion,Shirts
FA-1914-67878,2015-07-29,2015-08-10,12,Standard Class,Fashion,T-Shirts
FA-2007-28072,2012-11-19,2012-12-03,14,Standard Class,Fashion,Sneakers
HF-2017-38795,2013-05-05,2013-06-02,28,Standard Class,Home & Furniture,Dining Tables
FA-1912-79487,2014-02-25,2014-03-26,29,First Class,Fashion,Formal Shoes
HF-1998-29529,2023-06-27,2023-07-14,17,Standard Class,Home & Furniture,Towels
FA-2022-17597,2012-05-24,2012-06-09,16,First Class,Fashion,Formal Shoes
FA-1968-12955,2018-10-07,2018-10-15,8,Standard Class,Fashion,Suits
HF-2012-28592,2017-02-09,2017-02-27,18,Standard Class,Home & Furniture,Dinner Crockery
HF-1920-14669,2013-02-06,2013-02-27,21,First Class,Home & Furniture,Umbrella
EL-2013-40399,2023-05-31,2023-06-12,12,First Class,Electronics,Iron
EL-1949-56199,2010-04-09,2010-05-03,24,First Class,Electronics,Fans
FA-1913-08207,2019-11-20,2019-12-14,24,Standard Class,Fashion,Sneakers
AU-1945-26364,2015-07-29,2015-08-09,11,First Class,Auto & Accessories,Car Body Covers
HF-2004-94703,2018-11-21,2018-12-15,24,First Class,Home & Furniture,Dinner Crockery
EL-2022-60590,2015-12-09,2016-01-01,23,First Class,Electronics,Samsung Mobile
AU-1982-53290,2011-01-02,2011-01-10,8,Standard Class,Auto & Accessories,Bike Tyres
HF-1911-12763,2010-02-26,2010-03-24,26,Standard Class,Home & Furniture,Dining Tables
AU-2021-10755,2011-08-19,2011-09-09,21,Standard Class,Auto & Accessories,Tyre
EL-1991-71567,2018-08-14,2018-09-01,18,Standard Class,Electronics,Watch
EL-1972-69679,2017-09-28,2017-10-23,25,Standard Class,Electronics,LED
AU-1953-80936,2013-01-05,2013-01-28,23,First Class,Auto & Accessories,Car Seat Covers
AU-1938-45874,2023-02-07,2023-02-25,18,Standard Class,Auto & Accessories,Car Mat
FA-1970-65505,2022-01-18,2022-01-30,12,First Class,Fashion,T-Shirts
HF-1973-40595,2021-08-11,2021-09-03,23,Standard Class,Home & Furniture,Bed Sheets
FA-1930-79836,2014-07-13,2014-07-18,5,Standard Class,Fashion,Formal Shoes
AU-1923-45119,2010-02-10,2010-02-24,14,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
EL-1934-83583,2020-04-26,2020-05-13,17,First Class,Electronics,Mouse
AU-1964-99950,2017-04-22,2017-04-25,3,First Class,Auto & Accessories,Car Seat Covers
FA-1995-12277,2020-03-13,2020-03-28,15,First Class,Fashion,Sneakers
AU-2010-17645,2012-12-20,2013-01-02,13,First Class,Auto & Accessories,Tyre
FA-1908-28143,2012-10-05,2012-10-11,6,Standard Class,Fashion,Formal Shoes
FA-1919-06066,2023-01-15,2023-01-30,15,First Class,Fashion,Shirts
AU-1946-92188,2013-08-13,2013-08-31,18,Standard Class,Auto & Accessories,Car Media Players
HF-2022-31571,2015-12-14,2015-12-15,1,Standard Class,Home & Furniture,Bed Sheets
EL-1998-71661,2014-08-18,2014-08-19,1,First Class,Electronics,Tablet
AU-1930-10489,2011-05-24,2011-06-05,12,Standard Class,Auto & Accessories,Tyre
HF-1938-88209,2015-09-03,2015-09-24,21,Standard Class,Home & Furniture,Beds
HF-1976-58565,2020-09-12,2020-09-15,3,Standard Class,Home & Furniture,Towels
EL-1947-27204,2019-11-18,2019-12-11,23,First Class,Electronics,Iron
FA-1929-72536,2015-03-22,2015-03-24,2,Standard Class,Fashion,Sneakers
FA-1987-06845,2018-06-24,2018-07-12,18,First Class,Fashion,Sports Wear
FA-1991-27966,2011-07-29,2011-08-06,8,Standard Class,Fashion,Sports Wear
AU-1937-39452,2013-08-15,2013-09-06,22,First Class,Auto & Accessories,Car Speakers
AU-2021-72839,2010-02-28,2010-03-05,5,First Class,Auto & Accessories,Car & Bike Care
FA-1936-57208,2022-03-21,2022-04-12,22,First Class,Fashion,Running Shoes
AU-1955-99617,2010-04-13,2010-04-14,1,Standard Class,Auto & Accessories,Car Mat
HF-2006-05318,2010-06-12,2010-06-17,5,First Class,Home & Furniture,Sofas
FA-1930-93660,2013-01-24,2013-02-07,14,Standard Class,Fashion,Formal Shoes
FA-1995-71534,2018-07-12,2018-07-13,1,Standard Class,Fashion,Sneakers
AU-1987-21624,2013-06-05,2013-06-10,5,Standard Class,Auto & Accessories,Car Mat
FA-1907-20372,2020-09-19,2020-10-19,30,Standard Class,Fashion,Shirts
FA-2005-89944,2019-08-10,2019-08-18,8,Standard Class,Fashion,Shirts
AU-1958-24042,2022-05-31,2022-06-22,22,Standard Class,Auto & Accessories,Tyre
EL-1942-88000,2013-08-23,2013-09-13,21,First Class,Electronics,Fans
HF-1945-92502,2017-02-22,2017-03-03,9,Standard Class,Home & Furniture,Shoe Rack
HF-1955-37182,2015-10-15,2015-10-26,11,First Class,Home & Furniture,Beds
FA-1952-90948,2022-06-27,2022-07-14,17,Standard Class,Fashion,Running Shoes
EL-1964-48837,2022-04-05,2022-04-06,1,Standard Class,Electronics,LED
FA-1942-09309,2011-01-13,2011-02-09,27,Standard Class,Fashion,Running Shoes
HF-1978-17712,2023-05-28,2023-06-25,28,First Class,Home & Furniture,Dining Tables
FA-1972-37911,2020-06-01,2020-06-06,5,Standard Class,Fashion,T-Shirts
HF-2022-91175,2021-03-10,2021-03-12,2,Standard Class,Home & Furniture,Shoe Rack
FA-1971-21194,2011-11-19,2011-12-07,18,First Class,Fashion,T-Shirts
AU-1940-10031,2014-02-19,2014-03-16,25,First Class,Auto & Accessories,Car Pillow & Neck Rest
AU-1932-19513,2021-04-14,2021-05-04,20,Standard Class,Auto & Accessories,Car Mat
FA-1912-56696,2018-11-26,2018-12-18,22,First Class,Fashion,Formal Shoes
EL-1923-31831,2018-02-18,2018-02-22,4,Standard Class,Electronics,Keyboard
FA-1927-77146,2017-09-24,2017-10-21,27,Standard Class,Fashion,Running Shoes
HF-1902-26231,2013-08-05,2013-08-27,22,First Class,Home & Furniture,Shoe Rack
EL-2011-94900,2023-01-14,2023-02-09,26,Standard Class,Electronics,Mouse
FA-1995-89346,2020-06-16,2020-07-10,24,First Class,Fashion,Formal Shoes
EL-1954-83507,2012-01-26,2012-02-03,8,First Class,Electronics,Tablet
EL-1937-43214,2023-07-14,2023-07-24,10,Standard Class,Electronics,Mouse
EL-1963-47532,2015-01-21,2015-02-13,23,First Class,Electronics,Watch
EL-1943-27506,2020-06-04,2020-06-19,15,Standard Class,Electronics,Mixer/Juicer
HF-1997-31648,2011-09-06,2011-10-03,27,First Class,Home & Furniture,Sofas
HF-2015-59728,2020-06-26,2020-07-14,18,Standard Class,Home & Furniture,Sofas
HF-1985-04637,2019-08-18,2019-09-02,15,Standard Class,Home & Furniture,Curtains
HF-2001-07594,2013-02-14,2013-03-07,21,First Class,Home & Furniture,Dinner Crockery
HF-1960-53107,2015-11-20,2015-11-25,5,Standard Class,Home & Furniture,Shoe Rack
HF-2023-77914,2013-09-27,2013-10-20,23,First Class,Home & Furniture,Bed Sheets
HF-1981-12609,2021-01-24,2021-02-19,26,First Class,Home & Furniture,Curtains
