Order_ID,Order_Date,Shipping_Date,Aging,Ship_Mode,Product_Category,Product
EL-1912-16850,2016-06-13,2016-07-04,21,First Class,Electronics,Fans
FA-2010-65561,2019-12-18,2020-01-09,22,First Class,Fashion,Casual Shoes
FA-1991-89312,2019-11-01,2019-11-20,19,Standard Class,Fashion,T-Shirts
FA-1978-19773,2023-07-03,2023-07-14,11,Standard Class,Fashion,Casual Shoes
HF-2021-66079,2014-10-14,2014-11-01,18,Standard Class,Home & Furniture,Dinner Crockery
EL-1936-14242,2022-11-26,2022-11-30,4,First Class,Electronics,Tablet
AU-2007-65755,2015-12-03,2015-12-27,24,First Class,Auto & Accessories,Car Media Players
EL-1960-27915,2018-08-27,2018-09-23,27,Standard Class,Electronics,Fans
FA-1975-99459,2019-10-25,2019-11-11,17,Standard Class,Fashion,Suits
HF-2023-18836,2018-05-04,2018-05-14,10,Standard Class,Home & Furniture,Beds
AU-1954-28915,2014-05-02,2014-05-08,6,Standard Class,Auto & Accessories,Car Media Players
EL-1902-50904,2017-09-28,2017-10-17,19,Standard Class,Electronics,Watch
HF-2024-76539,2023-07-03,2023-07-31,28,First Class,Home & Furniture,Sofas
AU-1973-21394,2016-11-27,2016-12-03,6,Standard Class,Auto & Accessories,Car Mat
EL-1960-01110,2019-07-08,2019-07-15,7,Standard Class,Electronics,LED
AU-1930-02095,2011-03-19,2011-04-11,23,First Class,Auto & Accessories,Bike Tyres
EL-1983-28051,2015-08-10,2015-08-20,10,Standard Class,Electronics,Mouse
AU-1971-78083,2010-10-31,2010-11-12,12,Standard Class,Auto & Accessories,Car Mat
AU-2012-33375,2023-04-21,2023-04-28,7,First Class,Auto & Accessories,Car Speakers
FA-1986-87507,2019-04-07,2019-04-15,8,First Class,Fashion,Shirts
EL-1990-22982,2015-11-10,2015-11-24,14,Standard Class,Electronics,Mixer/Juicer
HF-1966-65588,2016-11-12,2016-12-07,25,First Class,Home & Furniture,Sofas
AU-1974-45889,2016-05-09,2016-05-19,10,First Class,Auto & Accessories,Car Seat Covers
AU-1985-71696,2010-12-21,2010-12-22,1,Standard Class,Auto & Accessories,Car Mat
EL-1989-38626,2020-07-17,2020-08-05,19,First Class,Electronics,LCD
HF-1986-14815,2017-07-09,2017-07-21,12,Standard Class,Home & Furniture,Sofas
EL-2011-68701,2022-08-04,2022-08-11,7,Standard Class,Electronics,Apple Laptop
FA-1950-34746,2017-04-09,2017-05-09,30,Standard Class,Fashion,Suits
AU-1959-79161,2020-01-15,2020-01-18,3,First Class,Auto & Accessories,Car Body Covers
AU-1911-70291,2011-09-16,2011-10-11,25,First Class,Auto & Accessories,Bike Tyres
FA-1900-65183,2013-10-08,2013-11-02,25,First Class,Fashion,Casual Shoes
HF-1935-40512,2018-02-13,2018-02-20,7,First Class,Home & Furniture,Sofas
FA-1989-59095,2022-04-11,2022-05-10,29,First Class,Fashion,Shirts
FA-1994-35931,2022-10-10,2022-10-16,6,Standard Class,Fashion,Sneakers
AU-1932-86684,2020-11-11,2020-12-03,22,Standard Class,Auto & Accessories,Tyre
FA-1920-17215,2021-09-13,2021-09-21,8,Standard Class,Fashion,Formal Shoes
FA-1911-55698,2012-12-26,2013-01-19,24,Standard Class,Fashion,T-Shirts
EL-2016-02283,2015-10-31,2015-11-08,8,First Class,Electronics,Apple Laptop
EL-1977-85637,2017-09-09,2017-10-07,28,First Class,Electronics,Tablet
EL-1955-05836,2016-11-03,2016-11-23,20,First Class,Electronics,LED
HF-1948-03960,2021-07-23,2021-08-09,17,First Class,Home & Furniture,Beds
FA-1992-83882,2015-11-07,2015-11-30,23,Standard Class,Fashion,T-Shirts
FA-1982-75591,2016-02-08,2016-03-07,28,Standard Class,Fashion,Sports Wear
AU-1934-64399,2015-06-09,2015-06-28,19,First Class,Auto & Accessories,Tyre
EL-1993-56611,2011-02-13,2011-03-13,28,First Class,Electronics,Mouse
EL-1963-75087,2017-02-11,2017-02-17,6,Standard Class,Electronics,Mixer/Juicer
HF-1969-54335,2023-03-10,2023-04-05,26,First Class,Home & Furniture,Curtains
HF-1905-29949,2023-05-24,2023-05-29,5,Standard Class,Home & Furniture,Dinner Crockery
HF-1952-56479,2012-08-28,2012-09-24,27,First Class,Home & Furniture,Curtains
AU-1973-21330,2022-02-09,2022-03-09,28,First Class,Auto & Accessories,Car Media Players
FA-1982-70802,2019-10-15,2019-11-12,28,First Class,Fashion,Sneakers
AU-1952-79113,2017-01-01,2017-01-30,29,First Class,Auto & Accessories,Car & Bike Care
HF-1957-36784,2017-09-05,2017-10-01,26,Standard Class,Home & Furniture,Beds
HF-1917-87990,2023-02-04,2023-02-20,16,First Class,Home & Furniture,Umbrella
HF-2002-31272,2012-07-18,2012-08-12,25,First Class,Home & Furniture,Beds
EL-1924-25581,2020-05-07,2020-06-06,30,First Class,Electronics,Iron
HF-1906-40249,2017-11-30,2017-12-24,24,Standard Class,Home & Furniture,Bed Sheets
HF-1964-54756,2017-08-20,2017-09-10,21,First Class,Home & Furniture,Sofas
HF-1902-01793,2018-02-23,2018-03-03,8,Standard Class,Home & Furniture,Dinner Crockery
HF-1943-65479,2023-07-12,2023-07-18,6,Standard Class,Home & Furniture,Bed Sheets
FA-2007-21094,2019-12-18,2019-12-27,9,First Class,Fashion,T-Shirts
HF-1934-39800,2018-10-10,2018-11-04,25,First Class,Home & Furniture,Sofas
HF-1912-76978,2010-11-17,2010-11-21,4,Standard Class,Home & Furniture,Towels
HF-1992-74852,2022-08-14,2022-08-25,11,First Class,Home & Furniture,Dining Tables
FA-1944-07422,2015-09-24,2015-10-23,29,First Class,Fashion,T-Shirts
FA-1960-19910,2023-01-22,2023-02-17,26,First Class,Fashion,Suits
EL-1984-10062,2014-07-14,2014-07-30,16,First Class,Electronics,Apple Laptop
HF-1931-84245,2019-04-04,2019-05-04,30,Standard Class,Home & Furniture,Dinner Crockery
FA-2017-84113,2019-02-15,2019-03-11,24,First Class,Fashion,Sneakers
HF-2024-09232,2012-02-21,2012-03-13,21,Standard Class,Home & Furniture,Beds
FA-1983-43905,2013-04-07,2013-05-01,24,First Class,Fashion,T-Shirts
EL-1992-75642,2017-12-27,2018-01-10,14,First Class,Electronics,LCD
HF-1991-65620,2018-05-02,2018-05-26,24,First Class,Home & Furniture,Bed Sheets
FA-1915-57459,2018-08-18,2018-09-03,16,Standard Class,Fashion,Casual Shoes
EL-1972-22234,2021-03-16,2021-03-28,12,Standard Class,Electronics,LED
EL-1913-67975,2011-08-03,2011-09-01,29,Standard Class,Electronics,Watch
AU-1946-24507,2014-10-21,2014-11-03,13,Standard Class,Auto & Accessories,Car Media Players
AU-1928-29910,2011-04-06,2011-04-22,16,First Class,Auto & Accessories,Car Media Players
EL-1977-34386,2022-05-11,2022-05-23,12,First Class,Electronics,Mouse
HF-2019-76285,2015-07-05,2015-07-12,7,First Class,Home & Furniture,Towels
AU-2004-72472,2019-06-01,2019-06-27,26,First Class,Auto & Accessories,Car Body Covers
FA-1932-37153,2019-02-15,2019-03-16,29,Standard Class,Fashion,Sneakers
FA-1904-97073,2022-04-16,2022-04-25,9,Standard Class,Fashion,T-Shirts
FA-1991-24063,2011-05-31,2011-06-20,20,Standard Class,Fashion,Running Shoes
FA-2007-13653,2013-06-07,2013-06-08,1,First Class,Fashion,Suits
AU-1934-93437,2019-02-17,2019-02-20,3,First Class,Auto & Accessories,Bike Tyres
HF-1974-50083,2021-11-24,2021-12-05,11,Standard Class,Home & Furniture,Beds
EL-1958-36889,2013-12-28,2014-01-19,22,Standard Class,Electronics,Watch
FA-1944-88879,2018-05-30,2018-05-31,1,Standard Class,Fashion,Casual Shoes
EL-1948-73190,2015-07-14,2015-07-19,5,Standard Class,Electronics,Tablet
HF-1976-99377,2010-11-20,2010-12-18,28,Standard Class,Home & Furniture,Umbrella
HF-2011-95560,2010-06-13,2010-06-19,6,First Class,Home & Furniture,Towels
FA-1926-51500,2012-08-06,2012-09-05,30,Standard Class,Fashion,Sneakers
HF-1920-07046,2010-02-13,2010-03-09,24,First Class,Home & Furniture,Towels
EL-2011-94138,2011-03-30,2011-04-22,23,Standard Class,Electronics,LCD
FA-2019-24953,2015-07-17,2015-08-15,29,First Class,Fashion,Formal Shoes
AU-1915-66553,2019-09-22,2019-10-06,14,First Class,Auto & Accessories,Tyre
FA-1935-20539,2017-07-20,2017-08-04,15,Standard Class,Fashion,Shirts
HF-1942-44485,2020-03-03,2020-03-22,19,Standard Class,Home & Furniture,Curtains
FA-1915-22093,2012-06-13,2012-06-15,2,Standard Class,Fashion,Suits
FA-1960-75511,2018-07-06,2018-08-01,26,First Class,Fashion,Formal Shoes
HF-2020-94406,2019-02-22,2019-03-23,29,First Class,Home & Furniture,Dining Tables
EL-1999-23809,2019-12-06,2019-12-10,4,Standard Class,Electronics,Mixer/Juicer
FA-2006-60012,2021-11-21,2021-12-04,13,First Class,Fashion,Shirts
HF-1968-96626,2020-03-02,2020-03-31,29,First Class,Home & Furniture,Curtains
HF-2022-64787,2016-01-11,2016-01-31,20,Standard Class,Home & Furniture,Bed Sheets
FA-1958-56251,2014-06-17,2014-07-03,16,First Class,Fashion,Sports Wear
AU-2023-72495,2020-02-02,2020-02-21,19,Standard Class,Auto & Accessories,Car & Bike Care
EL-2020-62759,2023-05-20,2023-05-25,5,Standard Class,Electronics,Mixer/Juicer
HF-2022-20424,2020-09-05,2020-10-03,28,First Class,Home & Furniture,Dinner Crockery
EL-1916-71918,2020-02-13,2020-03-10,26,First Class,Electronics,Fans
EL-1900-31842,2014-10-15,2014-11-09,25,First Class,Electronics,Samsung Mobile
EL-1950-42793,2019-12-17,2020-01-09,23,Standard Class,Electronics,Fans
AU-1993-53792,2014-06-21,2014-06-25,4,Standard Class,Auto & Accessories,Car Speakers
HF-1975-20115,2012-04-07,2012-04-21,14,Standard Class,Home & Furniture,Curtains
AU-1968-36388,2010-09-27,2010-10-14,17,Standard Class,Auto & Accessories,Car Seat Covers
AU-1956-29399,2021-11-02,2021-11-20,18,Standard Class,Auto & Accessories,Car & Bike Care
EL-1918-50943,2010-03-26,2010-04-10,15,Standard Class,Electronics,LCD
HF-2020-62220,2022-06-25,2022-07-15,20,Standard Class,Home & Furniture,Towels
HF-1914-01296,2017-01-15,2017-01-23,8,Standard Class,Home & Furniture,Umbrella
HF-1996-50909,2011-09-06,2011-09-24,18,Standard Class,Home & Furniture,Beds
HF-1960-30614,2021-04-03,2021-04-26,23,Standard Class,Home & Furniture,Dinner Crockery
HF-2016-85364,2017-08-14,2017-08-22,8,First Class,Home & Furniture,Bed Sheets
EL-1981-89186,2014-05-17,2014-05-21,4,Standard Class,Electronics,Keyboard
AU-1920-82421,2010-03-21,2010-03-30,9,Standard Class,Auto & Accessories,Car & Bike Care
EL-1980-87786,2020-03-08,2020-03-22,14,First Class,Electronics,Watch
EL-1906-44711,2013-08-13,2013-08-27,14,First Class,Electronics,LED
FA-2019-56822,2017-12-22,2017-12-27,5,Standard Class,Fashion,Shirts
AU-1937-56123,2013-01-07,2013-01-15,8,First Class,Auto & Accessories,Car Speakers
HF-1940-29869,2020-11-10,2020-11-12,2,Standard Class,Home & Furniture,Shoe Rack
FA-1904-08856,2023-05-17,2023-06-03,17,Standard Class,Fashion,Running Shoes
EL-2001-32535,2018-11-06,2018-12-02,26,Standard Class,Electronics,Apple Laptop
HF-1944-48610,2018-08-26,2018-09-22,27,First Class,Home & Furniture,Curtains
AU-1967-52541,2016-02-04,2016-02-22,18,First Class,Auto & Accessories,Car Mat
FA-1960-54407,2017-02-07,2017-02-09,2,First Class,Fashion,Sneakers
FA-1941-32552,2022-04-14,2022-04-22,8,First Class,Fashion,Sneakers
EL-1950-25861,2015-07-23,2015-08-22,30,Standard Class,Electronics,Tablet
AU-1942-24069,2012-09-25,2012-10-01,6,First Class,Auto & Accessories,Car Body Covers
FA-2006-67664,2011-01-15,2011-02-02,18,First Class,Fashion,Sports Wear
HF-1972-06471,2013-01-16,2013-02-02,17,Standard Class,Home & Furniture,Umbrella
EL-1905-79801,2015-03-16,2015-03-22,6,Standard Class,Electronics,Mouse
HF-1998-55161,2018-03-04,2018-03-24,20,Standard Class,Home & Furniture,Bed Sheets
FA-1928-84164,2010-05-26,2010-06-24,29,Standard Class,Fashion,Running Shoes
EL-1972-36152,2011-11-03,2011-11-24,21,First Class,Electronics,Iron
AU-1996-99287,2021-01-18,2021-02-13,26,First Class,Auto & Accessories,Car Seat Covers
AU-1970-22512,2010-02-19,2010-02-24,5,Standard Class,Auto & Accessories,Car Speakers
HF-1983-68670,2015-11-18,2015-12-14,26,First Class,Home & Furniture,Bed Sheets
FA-2024-73707,2017-04-05,2017-04-11,6,Standard Class,Fashion,Suits
AU-1971-06569,2022-12-31,2023-01-01,1,First Class,Auto & Accessories,Car Mat
FA-1952-71791,2015-08-15,2015-08-21,6,First Class,Fashion,T-Shirts
HF-1975-45666,2011-12-20,2011-12-26,6,Standard Class,Home & Furniture,Shoe Rack
AU-2022-17618,2012-01-21,2012-01-29,8,First Class,Auto & Accessories,Car Speakers
HF-1921-22923,2020-06-06,2020-06-12,6,Standard Class,Home & Furniture,Sofas
HF-1921-35465,2020-04-04,2020-05-01,27,Standard Class,Home & Furniture,Towels
EL-1970-45395,2022-06-01,2022-06-14,13,Standard Class,Electronics,Iron
FA-1923-24679,2023-09-08,2023-10-02,24,First Class,Fashion,Sneakers
FA-1954-33954,2017-06-28,2017-07-26,28,Standard Class,Fashion,Shirts
FA-2000-09815,2019-02-10,2019-02-15,5,First Class,Fashion,Suits
EL-2024-91660,2020-05-14,2020-06-06,23,First Class,Electronics,LED
FA-1937-79730,2023-01-11,2023-02-06,26,Standard Class,Fashion,Sports Wear
AU-1949-50556,2010-03-05,2010-03-07,2,First Class,Auto & Accessories,Car Body Covers
AU-1999-56223,2016-11-17,2016-12-09,22,First Class,Auto & Accessories,Car Seat Covers
FA-2021-05827,2012-05-08,2012-06-05,28,First Class,Fashion,T-Shirts
AU-1971-51732,2020-12-20,2020-12-29,9,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
EL-1905-40802,2021-01-30,2021-02-22,23,Standard Class,Electronics,Apple Laptop
FA-1984-73131,2021-02-24,2021-03-20,24,First Class,Fashion,Casual Shoes
AU-2016-37873,2013-12-26,2014-01-17,22,First Class,Auto & Accessories,Car Body Covers
AU-1960-22555,2016-11-10,2016-11-30,20,First Class,Auto & Accessories,Tyre
FA-1947-90098,2014-12-20,2014-12-22,2,First Class,Fashion,Sneakers
HF-1933-95010,2021-10-22,2021-10-25,3,Standard Class,Home & Furniture,Bed Sheets
HF-2011-04610,2021-01-29,2021-02-07,9,First Class,Home & Furniture,Dinner Crockery
AU-1958-04639,2010-11-04,2010-11-20,16,Standard Class,Auto & Accessories,Car Mat
EL-1982-08013,2016-06-10,2016-06-27,17,First Class,Electronics,Watch
HF-1983-11096,2016-10-19,2016-10-21,2,Standard Class,Home & Furniture,Dinner Crockery
EL-2007-37480,2019-07-18,2019-07-19,1,First Class,Electronics,Iron
HF-1940-93477,2012-09-07,2012-09-25,18,First Class,Home & Furniture,Curtains
HF-1937-71535,2022-10-13,2022-11-09,27,First Class,Home & Furniture,Beds
HF-1920-80662,2016-01-25,2016-02-04,10,Standard Class,Home & Furniture,Curtains
AU-1926-97294,2010-10-01,2010-10-07,6,Standard Class,Auto & Accessories,Bike Tyres
FA-1997-27659,2012-08-24,2012-09-17,24,Standard Class,Fashion,Shirts
FA-1969-87339,2014-08-08,2014-08-14,6,Standard Class,Fashion,Sports Wear
HF-1966-08844,2018-10-02,2018-10-14,12,First Class,Home & Furniture,Bed Sheets
FA-1957-44908,2022-07-27,2022-08-09,13,Standard Class,Fashion,Suits
AU-1960-22141,2023-02-14,2023-03-12,26,First Class,Auto & Accessories,Car Body Covers
EL-1917-72312,2012-02-28,2012-03-11,12,Standard Class,Electronics,Samsung Mobile
FA-1976-08197,2021-08-06,2021-08-20,14,First Class,Fashion,Casual Shoes
EL-2014-36385,2010-09-28,2010-10-08,10,Standard Class,Electronics,Watch
AU-1923-67394,2014-01-07,2014-01-15,8,First Class,Auto & Accessories,Bike Tyres
FA-1968-98486,2011-02-03,2011-02-08,5,Standard Class,Fashion,T-Shirts
HF-1967-12108,2013-08-19,2013-09-06,18,First Class,Home & Furniture,Dining Tables
FA-1926-22271,2016-07-21,2016-08-16,26,Standard Class,Fashion,Sneakers
HF-1975-62114,2021-08-20,2021-08-29,9,First Class,Home & Furniture,Bed Sheets
EL-1911-33143,2014-02-03,2014-02-14,11,First Class,Electronics,LCD
AU-2013-52721,2016-06-10,2016-07-03,23,Standard Class,Auto & Accessories,Car Media Players
HF-1930-86028,2010-04-22,2010-04-26,4,Standard Class,Home & Furniture,Shoe Rack
AU-2002-25892,2011-04-14,2011-04-29,15,Standard Class,Auto & Accessories,Bike Tyres
AU-1927-54119,2020-03-14,2020-04-12,29,First Class,Auto & Accessories,Car & Bike Care
HF-1922-22696,2011-07-30,2011-08-22,23,Standard Class,Home & Furniture,Beds
FA-1927-38765,2015-09-24,2015-10-11,17,First Class,Fashion,Suits
FA-1923-72859,2011-03-04,2011-03-27,23,First Class,Fashion,Sports Wear
FA-1966-24691,2023-01-18,2023-02-10,23,First Class,Fashion,Casual Shoes
EL-1957-34369,2015-07-31,2015-08-13,13,First Class,Electronics,Watch
EL-2008-60669,2018-02-02,2018-02-25,23,Standard Class,Electronics,Watch
FA-2007-98044,2013-06-29,2013-07-05,6,Standard Class,Fashion,Suits
AU-2023-27140,2019-08-10,2019-08-19,9,Standard Class,Auto & Accessories,Car Mat
AU-1977-61126,2010-02-05,2010-02-12,7,First Class,Auto & Accessories,Car Speakers
EL-1902-50259,2018-04-22,2018-05-15,23,Standard Class,Electronics,LED
FA-2018-36353,2014-08-30,2014-09-27,28,First Class,Fashion,Shirts
EL-1910-36084,2014-03-09,2014-03-20,11,First Class,Electronics,LCD
FA-1926-74475,2018-06-12,2018-06-18,6,First Class,Fashion,Suits
EL-1915-21298,2015-10-09,2015-11-02,24,First Class,Electronics,Watch
HF-2006-15837,2019-03-07,2019-03-16,9,Standard Class,Home & Furniture,Bed Sheets
FA-2020-74102,2019-04-12,2019-05-08,26,First Class,Fashion,Shirts
FA-1968-36978,2013-01-08,2013-01-10,2,Standard Class,Fashion,Casual Shoes
AU-1939-15329,2023-01-24,2023-02-14,21,Standard Class,Auto & Accessories,Car Body Covers
FA-1960-26801,2022-07-31,2022-08-04,4,First Class,Fashion,Sports Wear
EL-1933-55817,2018-12-29,2019-01-12,14,Standard Class,Electronics,Watch
FA-1990-49380,2022-10-16,2022-11-11,26,Standard Class,Fashion,Running Shoes
HF-1968-57254,2016-02-03,2016-02-18,15,First Class,Home & Furniture,Dining Tables
FA-1934-54466,2014-04-12,2014-05-03,21,First Class,Fashion,T-Shirts
FA-2011-15817,2016-12-19,2017-01-13,25,First Class,Fashion,Sports Wear
FA-1985-74662,2016-04-15,2016-05-11,26,Standard Class,Fashion,Casual Shoes
AU-1945-85862,2016-10-04,2016-10-05,1,Standard Class,Auto & Accessories,Tyre
AU-1910-23662,2016-04-01,2016-04-05,4,Standard Class,Auto & Accessories,Car & Bike Care
AU-1935-57973,2011-08-10,2011-08-22,12,Standard Class,Auto & Accessories,Car Body Covers
AU-2007-07863,2023-06-28,2023-07-26,28,First Class,Auto & Accessories,Car Speakers
AU-1911-98686,2013-01-13,2013-02-09,27,First Class,Auto & Accessories,Tyre
AU-1948-74876,2018-07-05,2018-07-17,12,Standard Class,Auto & Accessories,Car Mat
FA-2024-23169,2019-01-28,2019-02-24,27,First Class,Fashion,Formal Shoes
EL-1947-05226,2020-07-29,2020-08-09,11,First Class,Electronics,Tablet
FA-1957-39870,2011-04-24,2011-05-17,23,Standard Class,Fashion,T-Shirts
AU-1901-45687,2013-09-17,2013-10-07,20,Standard Class,Auto & Accessories,Car & Bike Care
FA-1978-62112,2021-09-20,2021-09-21,1,Standard Class,Fashion,T-Shirts
FA-1916-48825,2016-10-08,2016-10-12,4,First Class,Fashion,Suits
HF-1991-85068,2016-08-22,2016-09-11,20,Standard Class,Home & Furniture,Sofas
HF-1901-46734,2020-11-05,2020-11-28,23,First Class,Home & Furniture,Dinner Crockery
HF-1993-24088,2015-08-17,2015-08-28,11,Standard Class,Home & Furniture,Beds
AU-1998-90466,2013-07-08,2013-07-26,18,First Class,Auto & Accessories,Car Seat Covers
AU-1970-09341,2020-08-16,2020-08-23,7,Standard Class,Auto & Accessories,Tyre
HF-1999-60094,2022-04-30,2022-05-13,13,Standard Class,Home & Furniture,Towels
EL-1995-22236,2010-11-06,2010-11-30,24,Standard Class,Electronics,Samsung Mobile
HF-1973-09606,2011-04-13,2011-04-23,10,First Class,Home & Furniture,Shoe Rack
FA-1975-45037,2022-12-14,2022-12-19,5,First Class,Fashion,Casual Shoes
HF-1980-89699,2016-11-10,2016-11-14,4,First Class,Home & Furniture,Dining Tables
EL-1907-92200,2014-12-27,2015-01-09,13,First Class,Electronics,Tablet
HF-1910-99854,2017-06-13,2017-07-05,22,First Class,Home & Furniture,Dining Tables
HF-1993-48709,2018-10-15,2018-11-08,24,First Class,Home & Furniture,Bed Sheets
EL-1922-74171,2017-09-01,2017-10-01,30,Standard Class,Electronics,LED
EL-1959-99161,2013-10-01,2013-10-18,17,Standard Class,Electronics,Mouse
AU-1948-91900,2019-05-16,2019-05-21,5,First Class,Auto & Accessories,Car Mat
FA-1973-98872,2016-09-25,2016-10-20,25,First Class,Fashion,Casual Shoes
FA-2011-04432,2018-11-16,2018-12-08,22,Standard Class,Fashion,Casual Shoes
EL-1936-96938,2023-03-20,2023-03-28,8,First Class,Electronics,Mixer/Juicer
FA-1974-39057,2017-01-24,2017-02-09,16,First Class,Fashion,T-Shirts
FA-1951-69035,2016-03-22,2016-04-02,11,First Class,Fashion,Shirts
AU-1965-23636,2020-02-19,2020-02-25,6,First Class,Auto & Accessories,Car Body Covers
HF-1956-08191,2017-05-04,2017-05-14,10,First Class,Home & Furniture,Shoe Rack
AU-1995-20341,2021-09-29,2021-10-07,8,Standard Class,Auto & Accessories,Car Seat Covers
AU-1935-53076,2017-11-14,2017-11-16,2,First Class,Auto & Accessories,Car Mat
AU-1939-71442,2012-11-24,2012-12-22,28,Standard Class,Auto & Accessories,Car Body Covers
HF-2004-70064,2020-10-22,2020-11-20,29,First Class,Home & Furniture,Beds
FA-1956-85410,2017-10-31,2017-11-26,26,Standard Class,Fashion,Running Shoes
EL-2010-88394,2018-11-11,2018-12-11,30,First Class,Electronics,Samsung Mobile
EL-1935-66009,2023-07-15,2023-07-25,10,Standard Class,Electronics,Fans
EL-2015-14002,2017-06-21,2017-07-02,11,Standard Class,Electronics,Samsung Mobile
FA-2008-37092,2020-09-09,2020-10-01,22,First Class,Fashion,Casual Shoes
HF-1991-21007,2022-10-17,2022-10-31,14,Standard Class,Home & Furniture,Dining Tables
EL-1933-18106,2018-08-01,2018-08-22,21,Standard Class,Electronics,Iron
HF-1941-80787,2023-02-16,2023-02-21,5,First Class,Home & Furniture,Dining Tables
FA-1972-66991,2020-01-07,2020-01-26,19,First Class,Fashion,Sports Wear
